   7153 Vladzakharov      1975 XP3   14.94  0.860    3.06  0.20   - -                105.1434     - -.99 0.76 2  -     - - - Y
   7166 Kennedy           1985 TR    14.08  0.395    4.42  0.21   - -                  3.6591     - -.99 0.52 2  -     - - - Y
   7167 Laupheim          1985 TD3   12.47  0.640   17.86  0.057  - -                  7.0405     - -.99 0.31 2  -     - - - Y
   7169 Linda             1986 TK1   14.0   0.15     4.30  0.24   - -                 27.864      - 0.15 0.88 2  -     Y - - -
   7173 Sepkoski          1988 PL1   13.9   0.15     4.03  0.30   - -                  2.5006     - 0.09 0.20 3  -     - - - -
   7181 -                 1991 PH12  12.97  0.000   14.16  0.057  - -                206.6879     - -.99 0.50 2  -     - - - Y
   7183 -                 1991 RE16  12.56  1.000   10.93  0.14   - -                275.7539     - -.99 0.46 2  -     - - - Y
   7186 Tomioka           1991 YF    12.9   0.15     7.82  0.20   U -                  7.309      - -.99 0.13 2  -     - - - -
   7187 Isobe             1992 BW    13.9   0.15     4.03  0.3    - -                  4.2432     - 0.09 0.22 3  -     - B - -
   7188 Yoshii            1992 SF1   13.9   0.15     4.50  0.24   - -                260.         - -.99 0.49 1+ -     - - - -
   7189 Kuniko            1992 SX12  13.98  0.720    4.34  0.24   - -                  2.9222     - -.99 0.15 2  -     - - - Y
   7192 Cieletespace      1993 RY1   12.48  1.000   17.73  0.057  - -                  6.3546     - 0.44 0.57 2+ -     - - - -
   7193 Yamaoka           1993 SE2   12.87  0.350   14.82  0.057  - -                 32.5796     - -.99 0.51 2  -     - - - Y
   7195 Danboice          1994 AJ    13.5   0.15     5.93  0.20   - -                  8.67       - -.99 0.16 1+ -     - - - Y
   7196 Baroni            1994 BF    14.14  0.730    4.03  0.24   - -                  6.6045     - -.99 0.74 2  -     - - - Y
   7203 Sigeki            1995 DG2   13.45  0.200    5.92  0.21   - -                 11.4205     - -.99 0.24 2  -     - - - Y
   7204 Ondrejov          1995 GH    14.14  0.745    6.25  0.10   - -                  5.2334     - -.99 0.55 2  -     - - - Y
   7209 Cyrus             3523 P-L   13.46  0.650    6.05  0.20   - -                  5.3812     - -.99 0.34 2  -     - - - Y
   7210 Darius            6555 P-L   13.0   0.200    6.82  0.24   - -                  6.2372     - -.99 0.29 2  -     - - - Y
   7213 Conae             1967 KB    13.9   0.15     4.93  0.20   - -                  5.3855     - -.99 0.70 3  -     - - - -
   7216 Ishkov            1977 QQ2   14.76  0.000    3.03  0.24   - -                 10.9579     - -.99 0.12 2  -     - - - Y
   7225 Huntress          1983 BH    13.49  0.36     6.75  0.1558 - -                  2.43995    - -.99 0.11 3  -     - B - -
   7229 Tonimoore         1985 RV    15.6   0.23     4.85  0.0433 - -                  4.         - -.99 0.37 2  -     - - - -
   7233 Majella           1986 EQ5   12.2   0.15    10.53  0.21   - -                  3.812      - 0.60 0.66 3  -     Y - - -
   7243 -                 1990 VV3   14.21  0.465    3.90  0.24   - -                  9.2997     - -.99 0.68 2  -     - - - Y
   7244 Villa-Lobos       1991 PQ1   13.53  0.15     5.34  0.24   - -                 35.0292     - -.99 0.83 2  -     - - - Y
   7247 Robertstirling    1991 TD1   14.5   0.15     3.05  0.30   - -                  3.176      - 0.11 0.15 2+ -     - - - -
   7255 -                 1993 VY1   13.7   0.15    10.13  0.057  - -                  9.022      - -.99 0.18 3  -     - - - -
   7262 Sofue             1995 BX1   13.2   0.15     6.81  0.20   - -                  8.2223     - -.99 0.46 3  -     - - - -
   7267 Victormeen        1943 DF    13.93  0.24     4.95  0.20   - -                  3.0420     - 0.14 0.20 3  -     - - - -
   7270 Punkin            1978 NY7   12.6   0.15    14.19  0.08   - -                  7.51       - -.99 0.50 2+ -     - - - Y
   7271 Doroguntsov       1979 SR2   13.77  0.15     9.81  0.057  - -                  4.02       - -.99 0.20 2  -     - - - Y
   7272 Darbydyar         1980 DD1   12.93  0.360   14.45  0.057  - -                 30.3338     - -.99 0.33 2  -     - - - Y
   7281 -                 1988 RX4   13.9   0.15     4.93  0.20   - -                 16.7        - -.99 0.13 2  -     - - - -
   7283 -                 1989 TX15  14.1   0.15     8.43  0.057  - -                  2.6747     - -.99 0.19 3  -     - - - -
   7285 Seggewiss         1990 EX2   13.0   0.15     7.28  0.21   - -                  3.460      - -.99 0.52 3  -     - - - -
   7288 -                 1991 FE1   13.61  0.295    5.14  0.24   - -                  4.8895     - -.99 0.47 2  -     - - - Y
   7289 Kamegamori        1991 JU    14.1   0.675    4.51  0.20   - -                  3.8311     - -.99 0.73 2  -     Y - Y -
   7299 Indiawadkins      1992 WZ5   14.14  0.930    6.23  0.10   - -                 10.3812     - -.99 0.19 2  -     - - - Y
   7302 -                 1993 CQ    12.51  0.460   17.50  0.057  - -                  3.2754     - -.99 0.19 2  -     - - - Y
   7304 Namiki            1994 AE2   13.8   0.15     7.30  0.1    - -                  8.8712     - 0.30 0.95 3  -     - - - -
   7317 Cabot             1940 ED    14.37  0.510    3.62  0.24   - -                  2.237      - -.99 0.10 1  -     - - - Y
   7318 Dyukov            1969 OX    12.94  0.405    7.48  0.21   - -                  4.856      - -.99 0.63 2  -     Y - Y -
   7321 -                 1979 MZ2   14.13  1.000    4.43  0.20   - -                 83.1774     - -.99 0.83 2  -     - - - Y
   7328 Casanova          1984 SC1   13.57  0.245    5.61  0.21   - -                  9.1221     - -.99 0.31 2  -     - - - Y
   7330 Annelemaitre      1985 TD    13.3   0.15     6.50  0.20   - -                  4.438      - 0.23 0.32 3  -     - - - -
   7331 Balindblad        1985 TV    11.7   0.15    24.43  0.0618 - -                 16.3        - -.99 0.18 1+ -     - - - -
   7334 Sciurus           1988 QV    13.6   0.15     5.66  0.20   - -                  4.0659     - -.99 0.28 3  -     - - - -
   7335 -                 1989 JA    17.0   0.15     1.18  0.20   < -                 12.         - -.99 -.99 -  RN    - - - -
   7336 Saunders          1989 RS1   19.02  0.24     0.467 0.20   - -                  6.423      - 0.2  0.3  2  -     - - - -
   7339 -                 1991 RA16  13.84  0.925    7.18  0.10   - -                  8.9357     - -.99 0.24 2  -     - - - Y
   7340 -                 1991 UA2   14.21  0.595    3.90  0.24   - -                 10.6967     - -.99 0.76 2  -     - - - Y
   7341 -                 1991 VK    16.95  0.26     1.21  0.20   - -                  4.2096     - 0.28 0.70 3  -     - - - -
   7343 Ockeghem          1992 GE2   14.3   0.24     4.11  0.20   - -                  3.7547     - 0.14 0.23 3  -     Y - - -
   7348 -                 1993 FJ22  13.38  1.000    9.91  0.08   - -                  3.4735     - -.99 0.10 2  -     - - - Y
   7352 -                 1994 CO     9.9   0.15    58.29  0.057  - -                648.         - -.99 0.30 3- T     - - - -
   7354 Ishiguro          1995 BR1   13.4   0.820   11.62  0.057  - -                  6.2237     - -.99 0.14 2  -     - - - Y
   7355 Bottke            1995 HN2   13.2   0.15     6.21  0.24   - -                  2.6361     - -.99 0.21 2  -     - - - -
   7356 Casagrande        1995 SK5   13.65  0.000    5.41  0.21   - -                 23.7552     - -.99 0.09 1  -     - - - Y
   7358 Oze               1995 YA3   14.6   0.15     3.57  0.20   - -                  5.433      - 0.07 0.22 2- -     - - - -
   7360 Moberg            1996 BQ17  12.7   0.15     7.82  0.24   - -                  4.5842     - 0.38 0.41 3  -     Y - - -
   7361 Endres            1996 DN1   13.6   0.15     8.01  0.10   - -                  5.8786     - -.99 0.59 2  -     - - - Y
   7369 Gavrilin          1975 AN    13.61  0.2      5.74  0.20   - -                 49.12       - -.99 0.25 3  -     - B - -
   7370 Krasnogolovets    1978 SM5   13.42  0.475    8.69  0.10   - -                  4.9012     - -.99 0.34 2  -     - - - Y
   7372 Emimar            1979 HH    13.11  0.480    6.48  0.24   - -                  2.5637     - -.99 0.19 2  -     - - - Y
   7380 -                 1981 RF    14.2   0.15     4.19  0.21   - -                  4.37       - -.99 0.50 3- -     - - - Y
   7385 Aktsynovia        1981 UQ11  14.37  0.760    3.98  0.20   - -                  4.1186     - -.99 0.32 2  -     - - - Y
   7395 -                 1985 RP1   15.03  0.000    2.67  0.24   - -                 64.5685     - -.99 0.64 2  W     - - - -
   7409 -                 1990 BS    13.5   0.15     5.93  0.20   - -                 31.610      - -.99 0.20 2  -     - - - -
   7419 -                 1991 PN13  12.9   0.15     7.63  0.21   > -                 20.         > -.99 0.1  1  -     - - - -
   7421 Kusaka            1992 HL    13.5   0.15     8.39  0.10   - -                 96.5        - -.99 0.7  2  T     - - - -
   7422 -                 1992 LP    14.16  0.340    3.99  0.24   - -                 81.493      - -.99 0.51 2  -     - - - Y
   7429 Hoshikawa         1992 YB1   12.6   0.15     8.19  0.24   > -                 20.         > -.99 0.65 2  -     - - - -
   7436 Kuroiwa           1994 CB2   13.9   0.15     4.50  0.24   - -                  5.610      - 0.07 0.18 2  -     - - - -
   7440 Zavist            1995 EA    13.84  0.625    5.07  0.20   - -                  7.4365     - -.99 0.55 2  -     - - - Y
   7446 Hadrianus         2249 T-2   12.5   0.15    17.60  0.057  - -                  3.402      - -.99 0.67 3  -     - - - -
   7449 Dollen            1949 QL    14.3   0.15     3.74  0.24   - -                 10.         - -.99 0.10 2- -     - - - -
   7452 Izabelyuria       1978 QU2   13.3   0.15    10.28  0.08   - -                 11.79       - -.99 1.1  2  -     - - - Y
   7454 Kevinrighter      1981 EW20  13.4   0.15     9.82  0.08   - -                  4.01       - -.99 0.59 2- -     - - - -
   7456 Doressoundiram    1982 OD    13.67  0.845    7.75  0.10   - -                 14.7856     - -.99 0.37 2  -     - - - Y
   7458 -                 1984 DE1   11.8   0.15    24.30  0.057  - -                 16.7        - -.99 0.33 2  -     - - - Y
   7467 -                 1989 WQ1   16.15  0.15     1.75  0.20   - -                  7.633      - -.99 0.40 3  -     - - - -
   7471 -                 1991 YD    14.49  0.930    3.77  0.20   - -                 19.1495     - -.99 0.48 2  -     - - - Y
   7474 -                 1992 TC    18.0   0.15     0.79  0.18   - -                  5.540      - -.99 0.07 2  -     - - - -
   7476 Ogilsbie          1993 GE    11.5   0.15    27.90  0.057  - -                  3.92       - -.99 0.40 3  -     - - - -
   7477 -                 1993 LC    13.1   0.15     6.96  0.21   - -                 74.2398     - -.99 0.85 2  -     - - - Y
   7479 -                 1994 EC1   14.29  0.320    7.74  0.057  - -                  4.9258     - -.99 0.27 2  -     - - - Y
   7480 Norwan            1994 PC    17.45  0.23     0.960 0.20   - -                 35.90       > -.99 0.5  2  T0    - - - -
   7481 San Marcello      1994 PA1   12.54  0.12    16.73  0.057  - -                  1.4        - -.99 0.08 1  N     - - - -
   7482 -                 1994 PC1   16.8   0.15     1.30  0.20   - -                  2.5999     - 0.29 0.38 3  -     - - - -
   7484 Dogo Onsen        1994 WF4   14.96  0.505    3.03  0.20   - -                  6.2371     - -.99 0.75 2  -     - - - Y
   7488 Robertpaul        1995 KB1   14.93  0.935    2.50  0.3    - -                 42.9221     - -.99 1.00 2  W     - - - -
   7489 Oribe             1995 MX    13.81  0.155    9.65  0.057  - -                112.6662     - -.99 0.80 2  -     - - - Y
   7494 Xiwanggongcheng   1995 UV48  12.75  0.960   10.01  0.14   - -                 21.8488     - -.99 0.52 2  -     - - - Y
   7496 Miroslavholub     1995 WN6   12.0   0.15    22.16  0.057  - -                 17.87       - -.99 0.14 2  -     - - - -
   7505 Furusho           1997 AM2   12.20  0.15     8.91  0.2934 - -                  4.14       - 0.52 0.75 3  -     - - - -
   7510 -                 1978 UF6   13.9   0.15     4.50  0.24   - -                  5.3796     - -.99 0.16 2  -     - - - Y
   7516 Kranjc            1987 MC    13.6   0.15     5.66  0.20   - -                  3.96769    - 0.15 0.16 3  -     - - - -
   7517 Alisondoane       1989 AD    13.8   0.15     5.16  0.20   - -                  9.701      - -.99 1.13 3  -     Y - - -
   7522 -                 1991 AJ    12.6   0.15    16.81  0.057  - -                 60.4052     - -.99 0.24 2  -     - - - Y
   7525 Kiyohira          1992 YE    14.37  0.425    3.62  0.24   - -                  6.3846     - -.99 0.06 1  -     - - - Y
   7526 Ohtsuka           1993 AA    14.0   0.15     4.71  0.20   - -                  7.109      - -.99 0.16 3- -     - - - -
   7529 Vagnozzi          1994 BC    13.7   0.15     5.41  0.20   - -               -999.99999999 - -.99 -.99 -  -     - - - -
   7530 Mizusawa          1994 GO1   12.91  0.395    7.58  0.21   - -                  8.9287     - -.99 0.15 2  -     - - - Y
   7531 Pecorelli         1994 SC    14.0   0.15     4.30  0.24   - -                  3.339      - -.99 0.59 2  -     - - - Y
   7534 -                 1995 UA7   13.6   0.15     5.66  0.20   - -               -999.99999999 - -.99 -.99 -  N     - - - -
   7537 Solvay            1996 HS8   13.79  1.000    8.21  0.08   - -                  9.2757     - -.99 0.31 2  -     - - - Y
   7541 Nieuwenhuis       4019 T-3   14.75  0.820    4.71  0.10   - -                  3.8086     - -.99 0.18 2  -     - - - Y
   7545 Smaklosa          1978 OB    14.2   0.15     4.30  0.20   - -                 14.322      - -.99 0.75 3  -     - - - -
   7548 Engstrom          1980 FW2   13.93  1.000    7.70  0.08   - -                  5.2309     - -.99 0.35 2  -     - - - Y
   7550 Woolum            1981 EV8   14.82  0.15     2.95  0.24   - -                  3.14       - -.99 0.32 2  -     - - - -
   7553 Buie              1981 FG    14.4   0.15     3.92  0.20   - -                  4.2453     - -.99 0.53 2  -     - - - Y
   7557 -                 1982 FK3   14.2   0.15     4.30  0.20   - -                  5.650      - -.99 0.34 3  -     - - - -
   7559 Kirstinemeyer     1985 VF    13.0   0.15     7.46  0.20   - -                  5.475      - -.99 0.05 2  A     - - - -
   7560 Spudis            1986 AJ    14.0   0.15     3.85  0.3    - -                  3.5449     - 0.10 0.38 3  -     - ? - -
   7563 -                 1988 BC    12.7   0.15    12.12  0.10   - -                  6.539      - 0.24 0.30 3  -     - - - -
   7564 Gokumenon         1988 CA    12.7   0.15     8.57  0.20   - -                 30.58       - -.99 0.65 3  -     - - - -
